id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
271,Luke Glendening,DAL,C,82,177.33333333333,0,2,2,0,2,100.00,15,0.00,2.01,24,20,20,9,5,4,0,0,0,0,0,5,1,6,3,0,11,77,75,50.66
272,Yanni Gourde,SEA,C,74,113.95,1,3,3,0,4,100.00,3,33.33,0.49,7,4,4,2,2,0,7,2,1,1,0,4,0,8,10,4,2,35,39,47.30
273,Ryan Murray,COL,D,37,38.466666666667,0,1,0,1,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,-
274,Alex Galchenyuk,ARI,C,60,0.26666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
275,Morgan Rielly,TOR,D,82,132.05,0,3,3,0,3,75.00,6,0.00,0.12,9,7,1,1,1,0,0,0,0,0,0,1,9,5,5,4,8,0,0,-
276,Hampus Lindholm,"ANA, BOS",D,71,137.25,0,1,1,0,1,33.33,5,0.00,0.23,7,7,1,1,0,0,0,0,0,0,0,1,1,3,7,4,14,0,0,-
277,Matt Dumba,MIN,D,57,114.08333333333,0,0,0,0,0,-,2,0.00,0.03,3,3,0,0,0,0,2,1,1,0,0,0,2,1,10,1,12,0,0,-
278,Brendan Gaunce,CBJ,C,30,0.083333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
279,Brady Skjei,CAR,D,82,196.71666666667,0,0,0,0,0,0.00,9,0.00,0.35,9,9,2,0,0,0,4,2,2,0,0,0,9,6,6,4,11,0,0,-
280,Tanner Pearson,VAN,L,68,46.633333333333,0,0,0,0,0,-,1,0.00,0.01,3,1,0,0,0,0,2,1,1,0,0,0,1,1,1,0,5,0,0,-
281,Scott Laughton,PHI,C,67,113.56666666667,2,0,0,0,2,100.00,7,28.57,0.81,9,9,5,4,1,0,2,1,1,0,0,1,3,4,1,2,6,27,60,31.03
282,Mark Jankowski,BUF,C,19,34.633333333333,0,0,0,0,0,-,1,0.00,0.22,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19,27,41.30
283,Olli Maatta,L.A,D,66,113.8,0,0,0,0,0,0.00,1,0.00,0.12,3,2,1,0,0,0,0,0,0,0,0,0,4,0,9,2,16,0,0,-
284,Mike Matheson,PIT,D,74,18,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,-
285,Zemgus Girgensons,BUF,L,56,78.333333333333,0,0,0,0,0,-,4,0.00,0.53,5,4,4,2,2,0,0,0,0,0,0,0,0,4,2,2,6,22,22,50.00
286,Cody Ceci,EDM,D,78,189.08333333333,0,3,0,3,3,75.00,4,0.00,0.03,4,4,0,0,1,0,2,1,1,0,0,1,2,2,12,3,25,0,0,-
287,Tom Wilson,WSH,R,78,120.45,2,1,1,0,3,75.00,8,25.00,1.28,16,10,11,5,3,0,4,2,2,0,0,3,3,5,13,4,15,2,0,100.00
288,Tomas Hertl,S.J,C,82,125.3,0,1,1,0,1,100.00,13,0.00,1.2,19,17,11,6,4,1,4,2,2,0,0,3,3,17,4,5,9,51,68,42.86
289,Teuvo Teravainen,CAR,L,77,120.18333333333,2,1,1,0,3,100.00,8,25.00,1.11,12,12,7,4,2,1,0,0,0,0,0,4,1,8,2,4,4,0,1,0.00
290,Derrick Pouliot,"SEA, VGK",D,11,1.2166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
291,Jacob Trouba,NYR,D,81,163.41666666667,0,1,1,0,1,33.33,8,0.00,0.59,10,10,5,2,0,0,0,0,0,0,0,3,2,2,21,2,23,0,0,-
292,Slater Koekkoek,EDM,D,19,5.3666666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
293,Filip Forsberg,NSH,L,69,2.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
294,Radek Faksa,DAL,C,77,136.41666666667,1,1,1,0,2,66.67,2,50.00,0.29,3,2,3,2,1,0,0,0,0,0,0,1,2,7,4,4,9,40,38,51.28
295,Matt Grzelcyk,BOS,D,73,12.866666666667,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,-
296,Colton Parayko,STL,D,80,155.96666666667,0,0,0,0,0,0.00,8,0.00,0.01,9,8,0,0,1,0,0,0,0,0,0,0,2,3,4,3,21,0,0,-
297,Oskar Sundqvist,"DET, STL",C,59,95.583333333333,0,0,0,0,0,-,6,0.00,0.48,6,6,2,2,2,0,0,0,0,0,0,2,1,1,2,4,5,3,15,16.67
298,Esa Lindell,DAL,D,76,190.31666666667,1,2,0,2,3,100.00,9,11.11,0.39,10,10,2,0,1,0,0,0,0,0,0,2,6,3,5,4,26,0,0,-
299,Chandler Stephenson,VGK,C,79,117.81666666667,1,1,1,0,2,100.00,10,10.00,1.35,10,10,8,3,2,0,0,0,0,0,0,2,1,5,3,4,5,42,42,50.00
300,Shayne Gostisbehere,ARI,D,82,69.333333333333,0,0,0,0,0,0.00,4,0.00,0.08,5,4,2,0,1,1,0,0,0,0,0,0,0,2,3,0,4,0,0,-
301,Devin Shore,EDM,C,49,57.133333333333,1,0,0,0,1,100.00,5,20.00,0.35,6,6,2,2,1,0,0,0,0,0,0,1,0,2,3,0,2,13,15,46.43
302,Jujhar Khaira,CHI,L,27,47.3,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,3,0,6,9,40.00
303,Adam Pelech,NYI,D,78,167.58333333333,0,2,0,2,2,66.67,3,0.00,0.39,6,4,1,1,1,0,2,1,1,0,0,0,8,6,5,3,23,0,0,-
304,Jimmy Vesey,N.J,L,68,134.9,2,0,0,0,2,100.00,13,15.38,1.36,23,17,13,6,4,0,0,0,0,0,0,1,6,15,2,1,5,5,11,31.25
305,Chris Tierney,OTT,C,70,15.316666666667,0,0,0,0,0,-,2,0.00,0.04,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,11,38.89
306,Jordan Martinook,CAR,L,59,31.033333333333,0,0,0,0,0,-,5,0.00,0.79,6,5,4,4,0,2,2,1,1,0,0,0,1,1,0,0,0,2,1,66.67
307,Damon Severson,N.J,D,80,196.26666666667,0,1,1,0,1,33.33,7,0.00,0.07,8,8,1,0,4,0,6,3,3,0,0,2,4,8,7,3,13,0,0,-
308,Colton Sissons,NSH,C,79,223.71666666667,0,0,0,0,0,0.00,7,0.00,0.62,11,10,5,1,1,0,0,0,0,0,0,3,3,4,3,4,13,152,134,53.15
309,Teddy Blueger,PIT,C,65,139.58333333333,1,1,1,0,2,100.00,12,8.33,1.47,14,13,11,6,5,1,0,0,0,0,0,2,3,9,2,0,8,59,62,48.76
310,Jake McCabe,CHI,D,75,185.11666666667,0,0,0,0,0,-,3,0.00,0,3,3,0,0,0,0,2,1,1,0,0,0,8,3,20,3,44,0,0,-
311,Brock McGinn,PIT,L,64,122.08333333333,0,0,0,0,0,0.00,7,0.00,0.6,10,8,4,2,1,0,0,0,0,0,0,2,1,2,4,4,9,2,6,25.00
312,Dominic Toninato,WPG,C,77,112.05,1,3,3,0,4,80.00,4,25.00,0.61,8,5,6,4,0,1,2,1,1,0,0,2,1,2,2,1,10,4,12,25.00
313,Jaccob Slavin,CAR,D,79,239.65,0,2,0,2,2,66.67,10,0.00,0.23,11,10,1,0,1,0,0,0,0,0,0,1,5,16,11,4,20,0,0,-
314,Andreas Athanasiou,L.A,C,28,3.4,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
315,Brett Kulak,"EDM, MTL",D,74,79.333333333333,0,1,1,0,1,50.00,3,0.00,0.01,3,3,0,0,0,0,0,0,0,0,0,1,6,3,7,0,4,0,0,-
316,Cedric Paquette,MTL,C,24,42.233333333333,0,0,0,0,0,-,1,0.00,0.1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,5,7,22,24.14
317,Erik Gustafsson,CHI,D,59,6.3333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
318,Josh Anderson,MTL,R,69,2.7666666666667,0,0,0,0,0,-,0,-,0.11,2,2,1,0,0,1,5,1,0,1,0,1,0,2,0,1,0,0,0,-
319,Paul LaDue,NYI,D,1,1.5833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
320,Matthew Benning,NSH,D,65,135.66666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,8,4,4,0,0,2,6,0,6,6,19,0,0,-
321,Petteri Lindbohm,FLA,D,9,2.8166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
322,Vinnie Hinostroza,BUF,C,62,24.716666666667,0,0,0,0,0,0.00,1,0.00,0.05,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0.00
323,Connor Brown,OTT,R,64,157.96666666667,1,3,3,0,4,80.00,17,5.88,2.14,25,22,19,11,5,2,0,0,0,0,0,8,3,10,1,6,8,25,49,33.78
324,Ben Hutton,VGK,D,58,41.95,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,-
325,Alexander Kerfoot,TOR,C,82,136.9,0,3,3,0,3,100.00,10,0.00,1.54,18,15,12,7,3,2,2,1,1,0,0,3,2,9,5,5,6,15,29,34.09
326,Jaycob Megna,S.J,D,44,82.933333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,12,0,0,-
327,Liam O'Brien,ARI,C,39,2.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
328,Kurtis MacDermid,COL,D,58,5.3666666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-
329,Jayson Megna,COL,C,20,10.833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,6,57.14
330,Scott Sabourin,OTT,R,7,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
331,Andrej Sustr,"ANA, T.B",D,38,40,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,-
332,Buddy Robinson,ANA,R,32,18.266666666667,0,0,0,0,0,-,1,0.00,0.07,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-
333,Danny DeKeyser,DET,D,59,124.76666666667,0,0,0,0,0,0.00,2,0.00,0.37,3,2,3,2,1,0,0,0,0,0,0,0,4,1,6,0,22,0,0,-
334,Nate Schmidt,WPG,D,77,49.283333333333,0,1,1,0,1,25.00,2,0.00,0.01,2,2,0,0,0,0,0,0,0,0,0,0,5,2,1,0,5,0,0,-
335,Carter Rowney,DET,C,26,10.416666666667,0,1,1,0,1,100.00,1,0.00,0.28,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5,1,5,16.67
336,Chad Ruhwedel,PIT,D,78,131.91666666667,0,0,0,0,0,-,3,0.00,0.03,3,3,0,0,0,0,0,0,0,0,0,1,3,0,23,3,17,0,0,-
337,Michael Raffl,DAL,L,76,130.91666666667,1,2,2,0,3,100.00,12,8.33,1.02,14,14,9,4,0,0,0,0,0,0,0,3,3,6,5,3,6,1,2,33.33
338,Anton Blidh,BOS,L,32,27.616666666667,0,0,0,0,0,-,0,-,0.1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,-
339,Dominik Kubalik,CHI,L,78,1.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
340,Kyle Burroughs,VAN,D,42,21.133333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,5,0,0,-
341,Andreas Johnsson,N.J,L,71,5.6833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
342,Tyler Lewington,BOS,D,2,1.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
343,MacKenzie Weegar,FLA,D,80,208.2,1,1,0,1,2,28.57,9,11.11,0.21,12,11,2,0,2,0,15,6,5,1,0,1,8,10,21,2,27,0,0,-
344,Tyler Motte,"NYR, VAN",C,58,105.5,1,0,0,0,1,100.00,9,11.11,1.14,13,11,10,3,3,0,4,2,2,0,0,0,2,6,3,3,11,0,1,0.00
345,Will Butcher,BUF,D,37,2.9333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
346,Tucker Poolman,VAN,D,40,61.85,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,17,0,0,-
347,Connor Clifton,BOS,D,60,70.866666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,1,6,0,0,-
348,Carson Soucy,SEA,D,64,92.483333333333,1,1,0,1,2,40.00,3,33.33,0.14,4,4,2,0,0,0,6,2,2,0,0,1,1,3,4,0,8,0,0,-
349,Jonny Brodzinski,NYR,C,22,18.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2,4,7,36.36
350,Josh Brown,"BOS, OTT",D,52,89.95,0,0,0,0,0,0.00,3,0.00,0,3,3,0,0,1,0,0,0,0,0,0,1,4,3,4,2,20,0,0,-
351,Hudson Fasching,ARI,R,11,2.8166666666667,0,0,0,0,0,-,1,0.00,0.08,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
352,John Hayden,BUF,C,55,31.333333333333,0,0,0,0,0,-,1,0.00,0.07,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.00
353,Pavel Buchnevich,STL,L,73,112.71666666667,1,2,2,0,3,100.00,8,12.50,1.2,12,11,9,4,2,0,2,1,1,0,0,3,2,7,4,0,2,0,2,0.00
354,Jake Guentzel,PIT,L,76,5.3666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.00
355,Mattias Janmark,VGK,C,67,79.016666666667,2,1,1,0,3,100.00,5,40.00,0.46,5,5,4,3,1,0,0,0,0,0,0,2,0,4,2,1,1,1,1,50.00
356,Anthony Duclair,FLA,L,74,8.15,0,0,0,0,0,-,0,-,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
357,Carter Verhaeghe,FLA,C,78,22.5,0,0,0,0,0,-,0,-,0.07,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-
358,Oliver Bjorkstrand,CBJ,R,80,4.9833333333333,0,0,0,0,0,-,2,0.00,0.14,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
359,Mason Geertsen,N.J,D,25,0.13333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
360,Miles Wood,N.J,L,3,0.53333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
361,Nicholas Paul,"OTT, T.B",L,80,166.46666666667,1,1,1,0,2,100.00,13,7.69,1.63,19,17,11,6,2,1,10,1,0,0,1,1,3,15,3,6,7,72,95,43.11
362,Andrew Copp,"NYR, WPG",C,72,164.18333333333,1,1,1,0,2,100.00,19,5.26,3.3,30,26,23,14,4,4,0,0,0,0,0,0,5,8,1,5,10,53,61,46.49
363,Ben Harpur,NSH,D,19,24.316666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,3,0,0,-
364,Ryan Graves,N.J,D,75,175.45,0,0,0,0,0,0.00,4,0.00,0.05,5,5,0,0,1,0,0,0,0,0,0,3,6,5,10,1,23,0,0,-
365,Andre Burakovsky,COL,L,80,0.083333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
366,Michael McCarron,NSH,R,51,58.75,1,0,0,0,1,50.00,2,50.00,0.22,2,2,2,2,1,0,2,1,1,0,0,0,2,1,2,2,3,14,27,34.15
367,Shea Theodore,VGK,D,78,23.183333333333,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,2,0,0,-
368,Jason Dickinson,VAN,C,62,89.4,0,0,0,0,0,-,1,0.00,0.12,3,2,3,0,1,0,0,0,0,0,0,1,0,4,2,2,5,7,16,30.43
369,Ryan Hartman,MIN,R,82,81.066666666667,0,0,0,0,0,-,5,0.00,0.31,6,6,3,1,2,0,4,2,2,0,0,0,0,6,4,5,2,14,25,35.90
370,Adam Erne,DET,L,79,6.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,100.00
371,J.T. Compher,COL,L,70,101.91666666667,1,0,0,0,1,100.00,1,100.00,0.28,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,9,40,59,40.40
372,Laurent Dauphin,MTL,C,38,42.883333333333,0,0,0,0,0,-,4,0.00,0.35,5,4,3,1,1,0,0,0,0,0,0,0,1,2,2,0,9,7,15,31.82
373,Robert Hagg,"BUF, FLA",D,64,120.2,0,0,0,0,0,-,2,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,1,1,0,10,1,17,0,0,-
374,Nic Petan,VAN,C,18,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
375,Dillon Heatherington,OTT,D,9,14.983333333333,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-
376,Carl Dahlstrom,TOR,D,3,2.5166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
377,Justin Bailey,VAN,R,14,17.833333333333,0,0,0,0,0,-,2,0.00,0,3,2,1,0,0,0,2,1,1,0,0,0,0,3,2,0,1,0,1,0.00
378,Madison Bowey,VAN,D,2,5.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
379,Artturi Lehkonen,"COL, MTL",L,74,137.51666666667,2,0,0,0,2,100.00,7,28.57,0.86,11,9,7,3,1,0,2,1,1,0,0,1,0,2,9,2,10,0,4,0.00
380,William Carrier,VGK,L,63,11.316666666667,0,0,0,0,0,-,0,-,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-
381,Tyler Bertuzzi,DET,L,68,49.116666666667,1,1,0,1,2,100.00,4,25.00,0.5,7,6,5,4,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0.00
382,Zach Sanford,"OTT, WPG",L,80,35.466666666667,0,0,0,0,0,-,0,-,0.19,2,2,2,1,0,0,2,1,1,0,0,0,1,1,0,3,3,0,0,-
383,Brett Pesce,CAR,D,70,187.51666666667,0,0,0,0,0,-,6,0.00,0.09,7,6,0,0,2,0,2,1,1,0,0,1,2,8,2,4,12,0,0,-
384,Nathan MacKinnon,COL,C,65,3.9833333333333,0,0,0,0,0,-,1,0.00,0.01,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,33.33
385,Aleksander Barkov,FLA,C,67,134.25,4,1,1,0,5,100.00,11,36.36,1.19,13,11,11,8,2,0,0,0,0,0,0,0,4,13,1,2,8,73,78,48.34
386,Jonathan Drouin,MTL,L,34,10.7,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.00
387,Seth Jones,CHI,D,78,139.2,0,1,1,0,1,100.00,2,0.00,0.16,4,3,1,1,2,1,0,0,0,0,0,2,9,5,5,1,24,0,0,-
388,Elias Lindholm,CGY,C,82,164.93333333333,1,1,1,0,2,100.00,6,16.67,0.44,9,8,4,2,0,1,0,0,0,0,0,0,5,14,5,2,6,105,104,50.24
389,Sean Monahan,CGY,C,65,4.7333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,60.00
390,Darnell Nurse,EDM,D,71,185.61666666667,2,1,0,1,3,42.86,11,18.18,0.64,13,13,6,2,0,0,2,1,1,0,0,1,8,4,14,2,25,0,0,-
391,Rasmus Ristolainen,PHI,D,66,121.33333333333,0,0,0,0,0,0.00,5,0.00,0.15,7,7,2,0,0,0,2,1,1,0,0,1,4,0,15,5,20,0,0,-
392,Bo Horvat,VAN,C,70,80.283333333333,1,0,0,0,1,50.00,4,25.00,0.41,6,5,4,1,1,0,0,0,0,0,0,0,1,6,2,0,3,49,49,50.00
393,Valeri Nichushkin,COL,R,62,104.68333333333,2,0,0,0,2,100.00,11,18.18,0.89,13,12,8,4,3,0,2,1,1,0,0,2,1,8,1,4,7,0,2,0.00
394,Max Domi,"CAR, CBJ",C,72,0.36666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
395,Josh Morrissey,WPG,D,79,74.316666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,6,0,0,-
396,Alex Wennberg,SEA,C,80,59.066666666667,0,1,1,0,1,100.00,1,0.00,0.06,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,27,23,54.00
397,Ryan Pulock,NYI,D,56,84.85,0,0,0,0,0,0.00,6,0.00,0.09,7,7,1,0,1,0,0,0,0,0,0,0,2,1,2,1,15,0,0,-
398,Nikita Zadorov,CGY,D,74,52.766666666667,0,0,0,0,0,-,2,0.00,0.09,4,3,1,0,0,0,2,1,1,0,0,0,4,3,5,1,2,0,0,-
399,Curtis Lazar,BOS,C,70,111.43333333333,0,1,1,0,1,100.00,8,0.00,0.98,10,9,9,3,3,1,0,0,0,0,0,1,4,5,4,5,19,17,28,37.78
400,Anthony Mantha,WSH,R,37,0.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
401,Frederik Gauthier,N.J,C,8,21.733333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,12,33.33
402,Nathan Walker,STL,L,30,1.9833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
403,Joel Hanley,DAL,D,44,29.933333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,-
404,Conor Sheary,WSH,L,71,28.266666666667,0,0,0,0,0,-,4,0.00,0.25,5,4,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,1,0.00
405,Trevor van Riemsdyk,WSH,D,72,181.88333333333,0,1,0,1,1,100.00,1,0.00,0,1,1,0,0,1,0,0,0,0,0,0,0,1,7,3,4,23,0,0,-
406,Ryan Carpenter,"CGY, CHI",C,67,125.31666666667,0,0,0,0,0,-,3,0.00,0.57,6,6,5,3,1,0,0,0,0,0,0,1,1,6,9,2,12,39,43,47.56
407,Jordan Oesterle,DET,D,45,44.783333333333,0,0,0,0,0,-,2,0.00,0.13,2,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,-
408,Patrick Brown,PHI,C,44,71.583333333333,0,0,0,0,0,-,4,0.00,0.22,4,4,2,1,0,0,0,0,0,0,0,1,2,2,4,0,7,28,34,45.16
409,Garnet Hathaway,WSH,R,76,87.1,0,1,0,1,1,inf,9,0.00,0.71,14,10,8,4,0,1,2,1,1,0,0,0,0,3,4,4,10,3,1,75.00
410,Frederick Gaudreau,MIN,C,76,119.46666666667,0,2,2,0,2,100.00,6,0.00,0.93,13,12,7,3,3,0,0,0,0,0,0,1,1,8,2,1,5,51,46,52.58
411,Pierre-Edouard Bellemare,T.B,L,80,196.5,1,0,0,0,1,33.33,6,16.67,0.4,7,7,4,1,1,0,2,1,1,0,0,1,3,6,7,5,13,93,108,46.27
412,Tomas Nosek,BOS,L,75,133.66666666667,0,1,0,1,1,100.00,3,0.00,0.15,4,4,2,0,1,0,2,1,1,0,0,0,3,9,2,0,9,46,47,49.46
413,Aaron Ekblad,FLA,D,61,156.85,0,3,2,1,3,50.00,5,0.00,0.36,9,6,4,1,1,0,0,0,0,0,0,0,6,8,3,4,15,0,0,-
414,Sam Reinhart,FLA,C,78,49.2,0,2,1,1,2,100.00,1,0.00,0.09,2,1,1,1,2,0,0,0,0,0,0,0,0,2,4,1,2,13,13,50.00
415,Leon Draisaitl,EDM,C,80,64.25,1,0,0,0,1,50.00,12,8.33,0.91,14,12,7,4,2,0,0,0,0,0,0,0,1,6,5,1,0,70,72,49.30
416,Sam Bennett,FLA,C,71,54.15,0,1,1,0,1,50.00,9,0.00,1.05,10,9,6,3,2,1,0,0,0,0,0,1,1,3,2,0,1,9,18,33.33
417,Haydn Fleury,SEA,D,36,32.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,-
418,William Nylander,TOR,R,81,23.116666666667,0,0,0,0,0,0.00,0,-,0.14,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,100.00
419,Nikolaj Ehlers,WPG,L,62,0.96666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
420,Nick Ritchie,"ARI, TOR",L,57,0.63333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
421,Kevin Fiala,MIN,L,82,74.266666666667,1,0,0,0,1,100.00,5,20.00,0.5,7,6,2,2,1,0,2,1,1,0,0,5,1,4,0,1,1,0,0,-
422,Brendan Perlini,EDM,L,23,0.25,0,0,0,0,0,-,1,0.00,0.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
423,Jakub Vrana,DET,L,26,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,-
424,Dylan Larkin,DET,C,71,34.466666666667,0,1,1,0,1,100.00,1,0.00,0.05,3,1,1,0,0,0,2,1,1,0,0,0,0,2,2,4,2,28,30,48.28
425,Travis Sanheim,PHI,D,80,161.71666666667,0,0,0,0,0,0.00,8,0.00,0.62,10,9,3,3,4,0,2,1,1,0,0,2,4,4,4,2,23,0,0,-
426,Alex Tuch,BUF,R,50,70.716666666667,1,0,0,0,1,100.00,6,16.67,0.81,11,9,6,3,1,1,2,1,1,0,0,0,2,5,4,0,6,2,3,40.00
