id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
26,Mark Streit,"PHI, PIT",D,68,37.833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,-
27,Marian Gaborik,L.A,R,56,3.6666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-
28,Scott Hartnell,CBJ,L,78,0.43333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,-
29,Ron Hainsey,"CAR, PIT",D,72,206.23333333333,1,2,1,1,3,75.00,5,20.00,0.11,7,5,3,1,1,0,0,0,0,0,0,3,2,3,6,0,22,0,0,-
30,Brooks Orpik,WSH,D,79,186.55,0,0,0,0,0,0.00,3,0.00,0.03,4,3,1,0,1,0,2,1,1,0,0,3,6,6,18,5,17,0,0,-
31,Steve Ott,"DET, MTL",C,53,91.283333333333,0,0,0,0,0,-,4,0.00,0.55,6,5,5,5,0,0,11,4,3,1,0,0,0,4,4,6,7,28,33,45.90
32,Justin Williams,WSH,R,80,30.9,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,3,1,4,0,1,2,1,0,100.00
33,Niklas Kronwall,DET,D,57,53.383333333333,0,0,0,0,0,0.00,0,-,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,6,1,12,0,0,-
34,Nick Schultz,PHI,D,28,51.566666666667,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,6,1,11,0,0,-
35,Antoine Vermette,ANA,C,72,65.4,0,0,0,0,0,-,1,0.00,0.03,1,1,0,0,1,0,2,1,1,0,0,1,0,2,0,0,6,101,60,62.73
36,Paul Martin,S.J,D,81,147.18333333333,0,0,0,0,0,0.00,2,0.00,0.09,2,2,1,0,1,0,0,0,0,0,0,0,4,2,1,0,19,0,0,-
37,Dominic Moore,BOS,C,82,156,3,1,0,1,4,100.00,12,25.00,1.02,15,14,9,5,2,1,0,0,0,0,0,8,2,4,4,3,8,50,55,47.62
38,Matt Hendricks,EDM,"C, L",42,62.616666666667,0,0,0,0,0,-,4,0.00,0.2,6,5,2,0,1,0,0,0,0,0,0,2,1,3,2,3,8,19,26,42.22
39,John-Michael Liles,BOS,D,36,47.866666666667,0,0,0,0,0,0.00,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,-
40,Deryk Engelland,CGY,D,81,241.45,0,0,0,0,0,0.00,5,0.00,0.17,7,6,1,1,0,0,12,2,1,0,1,7,9,5,6,7,33,0,0,-
41,Jason Spezza,DAL,C,68,18.3,1,0,0,0,1,100.00,1,100.00,0.1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,13,11,54.17
42,Mikko Koivu,MIN,C,80,133.95,0,2,2,0,2,66.67,1,0.00,0.25,3,3,2,2,0,0,0,0,0,0,0,0,1,6,2,2,10,115,118,49.36
43,Dan Hamhuis,DAL,D,79,153.13333333333,0,2,1,1,2,66.67,4,0.00,0.26,6,6,1,1,0,1,0,0,0,0,0,0,2,5,11,1,15,0,0,-
44,Ales Hemsky,DAL,R,15,1.3666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
45,Fedor Tyutin,COL,D,69,164.28333333333,0,0,0,0,0,-,5,0.00,0.06,5,5,0,0,1,0,6,3,3,0,0,0,4,2,9,4,26,0,0,-
46,Mike Cammalleri,N.J,L,61,2.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
47,Chris Thorburn,WPG,R,64,38.016666666667,1,0,0,0,1,100.00,3,33.33,0.4,3,3,2,2,1,0,0,0,0,0,0,5,0,0,3,1,5,1,1,50.00
48,Jason Pominville,MIN,R,78,69.883333333333,0,0,0,0,0,-,3,0.00,0.18,6,4,4,0,0,0,0,0,0,0,0,1,1,2,2,0,5,0,2,0.00
49,Jay McClement,CAR,C,65,110.33333333333,1,0,0,0,1,50.00,4,25.00,0.83,8,6,5,3,1,2,0,0,0,0,0,0,2,2,1,1,7,36,36,50.00
50,Tomas Plekanec,MTL,C,78,145.81666666667,2,0,0,0,2,100.00,7,28.57,0.96,11,10,7,5,2,0,4,2,2,0,0,1,4,8,6,1,5,65,110,37.14
51,Patrick Sharp,DAL,L,48,13.116666666667,1,0,0,0,1,100.00,2,50.00,0.15,2,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,50.00
52,Kevin Bieksa,ANA,D,81,133.08333333333,0,0,0,0,0,0.00,3,0.00,0.21,5,4,3,0,1,0,2,1,1,0,0,4,7,1,11,3,11,0,0,-
53,Dennis Seidenberg,NYI,D,73,129.06666666667,0,0,0,0,0,0.00,3,0.00,0.04,3,3,0,0,0,0,0,0,0,0,0,0,1,0,6,4,18,0,0,-
54,Jussi Jokinen,FLA,L,69,90.633333333333,1,0,0,0,1,100.00,5,20.00,0.53,8,5,4,2,1,1,6,3,3,0,0,3,1,7,0,0,5,7,2,77.78
55,Johnny Oduya,"CHI, DAL",D,52,112.55,0,0,0,0,0,-,2,0.00,0.1,5,4,2,0,1,1,0,0,0,0,0,0,6,2,2,0,24,0,0,-
56,PA Parenteau,"N.J, NSH",R,67,2.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
57,Vernon Fiddler,"N.J, NSH","C, L",59,103.06666666667,1,0,0,0,1,100.00,2,50.00,0.29,6,4,2,1,2,0,19,4,2,1,1,4,3,3,3,0,9,53,57,48.18
58,Zbynek Michalek,ARI,D,3,3.9166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-
59,Dennis Wideman,CGY,D,57,120.15,0,0,0,0,0,0.00,0,-,0,1,0,1,0,0,0,12,2,1,0,1,0,3,4,6,2,14,0,0,-
60,Rick Nash,NYR,"L, R",67,77.45,1,0,0,0,1,100.00,6,16.67,1,11,10,7,3,4,0,0,0,0,0,0,2,2,6,0,0,9,0,0,-
61,Valtteri Filppula,"PHI, T.B",C,79,135.18333333333,0,0,0,0,0,0.00,4,0.00,0.43,5,5,4,2,1,0,6,3,3,0,0,4,1,5,1,4,8,48,79,37.80
62,Tom Gilbert,L.A,D,18,18.65,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,-
63,Scottie Upshall,STL,R,73,126.4,2,0,0,0,2,100.00,3,66.67,0.31,4,3,2,2,1,0,6,3,3,0,0,3,2,4,3,1,8,2,6,25.00
64,Trevor Daley,PIT,D,56,130.4,0,1,1,0,1,33.33,1,0.00,0.09,3,1,1,0,0,0,0,0,0,0,0,5,1,5,3,0,19,0,0,-
65,Matt Greene,L.A,D,26,30.783333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,-
66,Frans Nielsen,DET,C,79,144.8,2,0,0,0,2,100.00,7,28.57,0.82,16,11,6,5,0,0,0,0,0,0,0,3,0,6,6,3,11,66,83,44.30
67,Jay Bouwmeester,STL,D,81,221.06666666667,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,2,1,1,0,0,0,7,2,4,4,21,0,0,-
68,Boyd Gordon,PHI,C,13,19.833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,13,43.48
69,Matt Stajan,CGY,C,81,141.55,0,2,0,2,2,100.00,6,0.00,0.82,7,7,7,6,1,2,0,0,0,0,0,4,2,6,1,3,10,57,60,48.72
70,Johnny Boychuk,NYI,D,66,129.15,1,1,1,0,2,50.00,5,20.00,0.05,5,5,0,0,1,0,2,1,1,0,0,1,9,1,16,1,14,1,0,100.00
71,Jiri Hudler,DAL,R,32,0.083333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
72,Alexander Steen,STL,L,76,129.55,0,0,0,0,0,-,0,-,0.12,3,1,1,1,0,0,0,0,0,0,0,3,1,3,3,4,11,7,12,36.84
73,Duncan Keith,CHI,D,80,182.1,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,7,3,3,4,15,0,0,-
74,Jonathan Ericsson,DET,D,51,99.45,0,0,0,0,0,-,1,0.00,0.02,4,1,1,1,1,0,5,1,0,1,0,4,7,0,6,0,6,0,0,-
75,Josh Gorges,BUF,D,66,167.46666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,15,1,36,0,0,-
76,Alexandre Burrows,"OTT, VAN",L,75,87.083333333333,0,1,1,0,1,100.00,5,0.00,0.28,5,5,2,1,1,0,2,1,1,0,0,0,2,5,1,1,6,0,1,0.00
77,Chris Kunitz,PIT,L,71,52,0,0,0,0,0,-,2,0.00,0.17,3,3,1,1,1,0,2,1,1,0,0,3,1,2,8,7,1,0,0,-
78,Eric Staal,MIN,C,82,104.65,1,1,1,0,2,100.00,10,10.00,0.99,16,12,9,3,1,1,2,1,1,0,0,2,0,6,0,1,8,30,31,49.18
79,Thomas Vanek,"DET, FLA",L,68,0.31666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,-
80,Milan Michalek,TOR,L,5,5.4166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0.00
81,Ryan Suter,MIN,D,82,177.78333333333,1,1,0,1,2,66.67,4,25.00,0.46,5,5,3,1,2,0,0,0,0,0,0,0,4,5,5,1,10,0,0,-
82,Braydon Coburn,T.B,D,80,156.38333333333,1,0,0,0,1,50.00,4,25.00,0.26,7,5,2,2,1,0,6,3,3,0,0,1,6,2,5,3,19,0,0,-
83,Dion Phaneuf,OTT,D,81,192.4,1,0,0,0,1,50.00,2,50.00,0.03,4,2,1,0,0,0,7,2,1,1,0,6,8,5,7,2,40,0,0,-
84,Jeff Carter,L.A,C,82,117.4,1,0,0,0,1,50.00,12,8.33,1.21,15,14,11,6,1,1,0,0,0,0,0,1,2,4,0,1,6,50,63,44.25
85,Dustin Brown,L.A,"L, R",80,101.23333333333,1,0,0,0,1,100.00,3,33.33,0.36,3,3,3,1,0,0,0,0,0,0,0,1,2,7,14,4,8,0,0,-
86,Brent Seabrook,CHI,D,79,144.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,1,27,0,0,-
87,Zach Parise,MIN,L,69,70.233333333333,0,0,0,0,0,-,6,0.00,0.9,12,10,10,4,0,0,2,1,1,0,0,5,1,6,1,1,10,0,0,-
88,Eric Fehr,"PIT, TOR",C,53,89.05,0,0,0,0,0,-,2,0.00,0.18,2,2,1,0,0,0,4,2,2,0,0,0,2,7,7,0,8,9,16,36.00
89,Ryan Getzlaf,ANA,C,74,120.95,2,1,1,0,3,100.00,5,40.00,0.52,11,9,7,1,1,0,2,1,1,0,0,2,1,10,8,4,10,23,27,46.00
90,Brent Burns,S.J,D,82,138.8,0,1,0,1,1,33.33,2,0.00,0.1,7,4,3,1,1,0,0,0,0,0,0,1,11,5,3,1,14,0,0,-
91,Mark Stuart,WPG,D,42,88.733333333333,0,0,0,0,0,0.00,2,0.00,0.05,2,2,0,0,0,0,0,0,0,0,0,1,10,0,7,1,22,0,0,-
92,Ryan Kesler,ANA,C,82,214.35,0,0,0,0,0,0.00,7,0.00,0.6,10,9,7,2,1,1,2,1,1,0,0,1,0,5,9,1,15,129,128,50.19
93,Brian Boyle,"T.B, TOR",C,75,72.283333333333,0,0,0,0,0,-,2,0.00,0.05,2,2,0,0,0,0,17,3,1,1,1,6,4,4,4,3,9,43,44,49.43
94,Corey Perry,ANA,R,82,2.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,-
95,Patrick Eaves,"ANA, DAL",R,79,13.216666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-
96,Loui Eriksson,VAN,L,65,91.583333333333,0,1,1,0,1,100.00,3,0.00,0.22,3,3,3,0,1,0,0,0,0,0,0,0,1,4,0,1,3,0,1,0.00
97,Kevin Klein,NYR,D,60,74.516666666667,0,1,0,1,1,33.33,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,5,3,21,0,0,-
98,Patrice Bergeron,BOS,C,79,158.75,0,3,2,1,3,60.00,5,0.00,0.46,10,8,5,1,0,0,2,1,1,0,0,0,1,14,1,1,9,98,109,47.34
99,Matt Carle,NSH,D,6,3.5166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
100,Shea Weber,MTL,D,78,220.53333333333,0,2,1,1,2,50.00,6,0.00,0.07,7,6,1,0,0,0,2,1,1,0,0,0,16,4,9,3,34,0,0,-
101,David Backes,BOS,R,74,39.533333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,8,5,61.54
102,Kyle Quincey,"CBJ, N.J",D,73,130.8,0,0,0,0,0,0.00,0,-,0,1,0,1,0,0,0,6,3,3,0,0,2,2,3,7,3,15,0,0,-
103,Lee Stempniak,CAR,R,82,1.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
104,John Mitchell,COL,C,65,39.283333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,1,17,3,1,1,1,0,1,3,4,0,3,17,18,48.57
105,Brad Richardson,ARI,R,16,30.116666666667,2,1,1,0,3,100.00,5,40.00,0.53,7,6,4,2,1,1,0,0,0,0,0,2,0,3,0,1,0,20,22,47.62
106,Marc Methot,OTT,D,68,138.23333333333,0,0,0,0,0,0.00,3,0.00,0.03,3,3,0,0,0,0,0,0,0,0,0,1,2,3,9,4,14,0,0,-
107,Nate Thompson,ANA,C,30,46.45,0,0,0,0,0,-,1,0.00,0.1,2,1,1,1,1,0,0,0,0,0,0,1,3,2,0,2,3,13,21,38.24
108,Drew Miller,DET,L,55,72.366666666667,0,0,0,0,0,-,1,0.00,0.15,3,3,2,0,0,0,2,1,1,0,0,0,1,3,0,1,8,1,0,100.00
109,Joe Pavelski,S.J,C,81,22.416666666667,1,0,0,0,1,50.00,2,50.00,0.16,2,2,1,1,1,0,0,0,0,0,0,5,1,2,0,1,0,14,20,41.18
110,Kyle Brodziak,STL,C,69,132.08333333333,0,0,0,0,0,0.00,5,0.00,0.76,7,6,6,3,0,1,8,4,4,0,0,1,1,8,1,2,6,49,59,45.37
111,Toby Enstrom,WPG,D,60,164.78333333333,1,0,0,0,1,33.33,1,100.00,0.09,2,1,1,1,0,0,2,1,1,0,0,0,10,4,1,1,24,0,0,-
112,Dustin Byfuglien,WPG,D,80,178.88333333333,0,2,1,1,2,33.33,5,0.00,0.44,13,11,4,3,2,0,8,4,4,0,0,2,13,12,14,4,13,0,0,-
113,Matt Moulson,BUF,L,81,0.8,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
114,Tanner Glass,NYR,L,11,2.7666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
115,Clayton Stoner,ANA,D,14,30.433333333333,0,0,0,0,0,-,1,0.00,0.07,2,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,-
116,Mark Giordano,CGY,D,81,246.28333333333,2,1,0,1,3,60.00,5,40.00,0.63,7,6,4,2,1,0,6,3,3,0,0,2,9,8,8,2,41,0,0,-
117,Alex Ovechkin,WSH,L,82,1.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-
118,Evgeni Malkin,PIT,C,62,2.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,4,2,2,0,0,4,0,0,0,1,0,0,0,-
119,Andrew Ladd,NYI,L,78,64.466666666667,1,0,0,0,1,100.00,2,50.00,0.12,3,2,1,0,0,0,0,0,0,0,0,1,1,5,4,1,5,0,1,0.00
120,Blake Wheeler,WPG,R,82,108,2,1,1,0,3,75.00,7,28.57,0.86,13,10,7,5,2,0,2,1,1,0,0,4,3,5,0,2,6,1,5,16.67
121,Drew Stafford,"BOS, WPG",R,58,11.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0.00
122,Alexander Radulov,MTL,R,76,1.0666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-
123,Lauri Korpikoski,"CBJ, DAL",L,69,93.216666666667,0,1,1,0,1,100.00,4,0.00,0.37,7,5,3,2,0,0,0,0,0,0,0,1,1,1,2,1,6,0,1,0.00
124,Travis Zajac,N.J,C,80,174.75,1,1,1,0,2,66.67,4,25.00,0.41,6,5,5,1,2,0,0,0,0,0,0,0,2,9,2,4,4,79,76,50.97
125,Mike Green,DET,D,72,38.45,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,4,2,2,0,0,0,0,0,3,2,5,0,0,-
126,Bryan Bickell,CAR,L,11,1.6166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
127,Blake Comeau,COL,L,77,138.11666666667,0,0,0,0,0,0.00,5,0.00,0.35,8,7,4,4,0,0,12,2,1,0,1,4,0,5,13,1,5,23,32,41.82
128,Carl Soderberg,COL,C,80,52.866666666667,0,0,0,0,0,-,4,0.00,0.3,8,6,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,14,23,37.84
129,Nicklas Grossmann,CGY,D,3,3.25,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
130,Brandon Dubinsky,CBJ,C,80,129.25,1,0,0,0,1,50.00,7,14.29,0.96,9,8,6,4,1,0,10,1,0,0,1,5,2,4,2,0,10,73,85,46.20
131,Alex Goligoski,ARI,D,82,190.78333333333,1,1,1,0,2,40.00,2,50.00,0.17,3,3,2,1,0,0,4,2,2,0,0,3,7,2,12,3,31,0,0,-
132,David Krejci,BOS,C,82,39.733333333333,0,0,0,0,0,-,1,0.00,0.18,3,3,2,0,0,0,0,0,0,0,0,1,1,1,0,1,4,17,22,43.59
133,Andrej Sekera,EDM,D,80,150.4,1,0,0,0,1,33.33,7,14.29,0.36,8,7,3,1,0,0,0,0,0,0,0,1,2,5,5,3,28,0,0,-
134,Alexei Emelin,MTL,D,76,184.8,0,0,0,0,0,0.00,0,-,0,1,0,0,0,0,0,10,5,5,0,0,5,19,5,24,3,29,0,0,-
135,Alexander Edler,VAN,D,68,168.55,0,0,0,0,0,-,2,0.00,0.03,2,2,0,0,0,0,2,1,1,0,0,1,3,6,5,0,32,0,0,-
136,Kevin Porter,PIT,C,2,2.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-
137,Torrey Mitchell,MTL,C,78,136.48333333333,0,0,0,0,0,0.00,4,0.00,0.41,7,5,3,1,1,0,0,0,0,0,0,4,3,7,2,2,9,71,53,57.26
138,Ryan Callahan,T.B,R,18,32.116666666667,0,0,0,0,0,0.00,1,0.00,0.26,1,1,1,1,0,0,0,0,0,0,0,1,3,2,3,1,4,1,3,25.00
139,Kris Versteeg,CGY,R,69,0.3,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,4,2,2,0,0,1,0,0,0,0,0,0,0,-
140,Adam Pardy,NSH,D,4,0.33333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
141,Roman Polak,TOR,D,75,204.91666666667,0,0,0,0,0,0.00,2,0.00,0.1,5,4,0,0,0,0,12,2,1,0,1,3,7,2,27,4,36,0,1,0.00
142,Troy Brouwer,CGY,R,74,102.33333333333,1,1,1,0,2,66.67,2,50.00,0.25,4,3,2,1,0,0,0,0,0,0,0,3,1,5,6,3,2,4,11,26.67
143,Matt Hunwick,TOR,D,72,181.41666666667,0,0,0,0,0,0.00,5,0.00,0.09,5,5,0,0,0,0,6,3,3,0,0,1,7,8,10,7,26,0,0,-
144,Daniel Winnik,WSH,L,72,180.68333333333,2,0,0,0,2,100.00,18,11.11,1.48,21,19,12,8,0,2,2,1,1,0,0,8,3,12,4,7,14,0,6,0.00
145,Adam Cracknell,DAL,R,69,35.95,1,0,0,0,1,50.00,3,33.33,0.47,7,5,6,5,1,0,2,1,1,0,0,2,0,0,1,1,1,5,9,35.71
146,Jannik Hansen,"S.J, VAN",R,43,61.433333333333,0,0,0,0,0,0.00,2,0.00,0.2,3,3,2,2,0,0,0,0,0,0,0,1,1,2,2,2,3,0,0,-
147,Rene Bourque,COL,R,65,9.1333333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
148,Cody McLeod,"COL, NSH",L,59,1.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0.00
149,Paul Stastny,STL,C,66,103.01666666667,0,0,0,0,0,-,4,0.00,0.39,5,5,5,0,0,0,0,0,0,0,0,0,0,4,2,1,9,94,80,54.02
150,Sidney Crosby,PIT,C,75,9.4333333333333,0,0,0,0,0,-,2,0.00,0.17,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,36.84
151,Bobby Ryan,OTT,R,62,2.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-
152,Jack Johnson,CBJ,D,82,188.23333333333,0,1,1,0,1,20.00,5,0.00,0.03,5,5,0,0,0,0,0,0,0,0,0,1,2,5,8,2,27,0,0,-
153,Benoit Pouliot,EDM,L,67,88.65,0,0,0,0,0,-,2,0.00,0.19,4,3,3,0,0,0,2,1,1,0,0,1,3,6,2,1,9,0,1,0.00
154,Jack Skille,VAN,R,55,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
155,Devin Setoguchi,L.A,R,45,0.18333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
